Region main,Specific_region,year,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,Unknown,Total,
Southern Metropolitan,Stonnington (C), 2017YTD,9,10,11,9,15,20,18,13,8,12,9,12,6,4,8,6,9,12,0,191,
Southern Metropolitan,Stonnington (C), 2016YTD,4,1,1,4,2,8,7,8,4,5,3,6,2,4,3,2,1,0,0,65,
Southern Metropolitan,Stonnington (C), 2018Total,11,10,7,10,17,26,22,20,21,14,14,16,11,9,9,4,5,6,0,232,
Southern Metropolitan,Stonnington (C), 2017Total,73,77,50,52,54,67,57,52,50,53,51,55,38,43,40,34,38,56,0,940,
Southern Metropolitan,Stonnington (C), 2016Total,18,10,8,15,19,29,23,18,15,14,18,20,18,12,20,11,20,29,0,317,
Southern Metropolitan,Strathbogie (S), 2019YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Strathbogie (S), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Strathbogie (S), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Strathbogie (S), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Strathbogie (S), 2018Total,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Southern Metropolitan,Strathbogie (S), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Strathbogie (S), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2019YTD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Southern Metropolitan,Unknown, 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2018Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Unknown, 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2019YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2018Total,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Southern Metropolitan,Wellington (S), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wellington (S), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whitehorse (C), 2019YTD,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,6,
Southern Metropolitan,Whitehorse (C), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whitehorse (C), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whitehorse (C), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whitehorse (C), 2018Total,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
Southern Metropolitan,Whitehorse (C), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whitehorse (C), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2019YTD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
Southern Metropolitan,Whittlesea (C), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2018Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Whittlesea (C), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2019YTD,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,
Southern Metropolitan,Wyndham (C), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2018Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Wyndham (C), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2019YTD,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,
Southern Metropolitan,Yarra (C), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2018Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra (C), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra Ranges (S), 2019YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
Southern Metropolitan,Yarra Ranges (S), 2018YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra Ranges (S), 2017YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra Ranges (S), 2016YTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra Ranges (S), 2018Total,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Southern Metropolitan,Yarra Ranges (S), 2017Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Southern Metropolitan,Yarra Ranges (S), 2016Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victorian Total,Total, 2019YTD,4469,4731,2533,1946,2361,2704,3182,2928,2196,1938,1797,1891,1739,1397,1287,1065,1088,1616,5,40873,
Victorian Total,Total, 2018YTD,260,217,86,92,121,157,168,214,217,233,222,237,195,176,139,107,86,88,0,3015,
Victorian Total,Total, 2017YTD,611,533,292,388,378,375,555,545,493,510,454,447,452,380,335,335,372,498,9,7962,
Victorian Total,Total, 2016YTD,280,125,75,106,150,153,196,208,168,180,166,156,142,112,80,82,63,87,3,2532,
Victorian Total,Total, 2018Total,1067,1126,424,347,535,689,799,923,791,810,716,698,662,523,440,374,295,388,0,11607,
Victorian Total,Total, 2017Total,3940,4648,2739,2549,2126,1946,2660,3075,2957,2953,2630,2707,2455,2165,1918,1800,1860,3059,13,48200,
Victorian Total,Total, 2016Total,871,606,495,649,650,733,817,757,709,711,730,723,671,630,579,603,639,1182,29,12784,
